cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss,cellID,clusters,embedding1,embedding2
160,Myo1b,0.07188477,0.24101943,0.10380997,0.2338123,0.111731775,0.66608536,0.25846732,0.1302785724401474,cell_4688,Haematoendothelial progenitors,-1.2087947,11.062893
161,Myo1b,0.057115946,0.16106126,0.0981953,0.1596458,0.11969444,0.65718484,0.25062916,0.1302785724401474,cell_4694,Haematoendothelial progenitors,-0.04016456,12.792074
162,Myo1b,0.065628916,0.19558477,0.101993576,0.19252278,0.11617773,0.66203165,0.25345737,0.1302785724401474,cell_4877,Haematoendothelial progenitors,-0.5361755,12.574409
163,Myo1b,0.05032301,0.15967351,0.094077036,0.15612978,0.12046624,0.65493286,0.25079724,0.1302785724401474,cell_4987,Haematoendothelial progenitors,-0.37399536,12.814153
164,Myo1b,0.02203323,0.08022094,0.079739496,0.077412814,0.1294908,0.6389562,0.24550341,0.1302785724401474,cell_5089,Blood progenitors 1,1.5153589,14.110943
165,Myo1b,0.0,0.011528557,0.0684529,0.010130982,0.1369058,0.6240969,0.24245442,0.1302785724401474,cell_5102,Blood progenitors 2,3.2243295,15.138423
166,Myo1b,0.038703308,0.13293885,0.088000536,0.12896003,0.12371894,0.6491559,0.24885218,0.1302785724401474,cell_5128,Haematoendothelial progenitors,0.21244091,12.768264
167,Myo1b,0.04538626,0.16478218,0.09083995,0.15890941,0.12058118,0.6538059,0.25135818,0.1302785724401474,cell_5136,Haematoendothelial progenitors,-1.5144376,11.161702
168,Myo1b,0.031722724,0.08967244,0.08534924,0.0888492,0.12765828,0.6432376,0.24591422,0.1302785724401474,cell_5137,Blood progenitors 1,0.6585538,13.231127
169,Myo1b,0.070693575,0.20271847,0.1046858,0.20046179,0.114956394,0.6644443,0.25397435,0.1302785724401474,cell_5147,Haematoendothelial progenitors,-0.7681546,12.058818
170,Myo1b,0.06397424,0.1524551,0.10275036,0.15447216,0.1196722,0.6583893,0.2498168,0.1302785724401474,cell_5151,Haematoendothelial progenitors,-0.5949025,11.994398
171,Myo1b,0.025529819,0.11538584,0.08058229,0.10929964,0.12652493,0.64316875,0.24779797,0.1302785724401474,cell_5266,Haematoendothelial progenitors,-0.44237486,12.137878
172,Myo1b,0.015056449,0.06587884,0.07594381,0.0625955,0.13133675,0.635078,0.2448236,0.1302785724401474,cell_5287,Blood progenitors 2,1.7993225,14.577754
173,Myo1b,0.0022608968,0.08932649,0.06699144,0.07904029,0.13089383,0.6337031,0.24634513,0.1302785724401474,cell_5298,Blood progenitors 2,1.5998297,14.198383
174,Myo1b,0.032557387,0.15090708,0.08349349,0.14256698,0.122989,0.64860195,0.25046527,0.1302785724401474,cell_5340,Blood progenitors 1,0.2029147,12.888102
175,Myo1b,0.020422822,0.11144002,0.07750246,0.104188226,0.1272576,0.6413574,0.247684,0.1302785724401474,cell_5341,Blood progenitors 1,0.80555135,13.228841
176,Myo1b,0.056912653,0.23233303,0.09509069,0.22111987,0.11394453,0.66045886,0.2583137,0.1302785724401474,cell_5364,Haematoendothelial progenitors,-1.6114684,10.0557575
177,Myo1b,0.034901004,0.16901506,0.084242895,0.15905909,0.121378615,0.65026337,0.25208867,0.1302785724401474,cell_5411,Blood progenitors 1,0.38236374,13.58611
178,Myo1b,0.015237568,0.05241658,0.07651244,0.050847225,0.1322081,0.63385123,0.2441415,0.1302785724401474,cell_7626,Blood progenitors 2,3.6464648,15.454959
179,Myo1b,0.0,0.03311588,0.067709945,0.029086137,0.13541989,0.62656087,0.2433722,0.1302785724401474,cell_7627,Blood progenitors 2,2.729492,15.073557
180,Myo1b,0.020730553,0.12347351,0.077341296,0.11478105,0.12652893,0.6419248,0.24857451,0.1302785724401474,cell_7632,Blood progenitors 1,0.56524986,13.093956
181,Myo1b,0.0049077417,0.051945563,0.070065424,0.04715047,0.13340972,0.63050747,0.2441894,0.1302785724401474,cell_7640,Blood progenitors 2,2.1019282,14.667182
182,Myo1b,0.0,0.008507774,0.06855413,0.0074769664,0.13710827,0.6237546,0.24232143,0.1302785724401474,cell_7644,Erythroid1,5.762422,13.059369
183,Myo1b,0.009482671,0.064773105,0.072496,0.05984607,0.13203089,0.6331805,0.24482863,0.1302785724401474,cell_7675,Blood progenitors 2,2.3381066,14.528764
184,Myo1b,0.0060482733,0.05348873,0.070757136,0.048864402,0.1332335,0.6308893,0.24424683,0.1302785724401474,cell_7677,Blood progenitors 2,2.5042691,15.21213
185,Myo1b,0.05996289,0.26554337,0.09552808,0.25058395,0.11086984,0.66273427,0.26232362,0.1302785724401474,cell_7680,Haematoendothelial progenitors,-2.001484,14.713364
186,Myo1b,0.0053586746,0.09034373,0.06896262,0.08091215,0.13060719,0.6343537,0.24641939,0.1302785724401474,cell_7685,Blood progenitors 1,1.2025441,13.869819
187,Myo1b,0.010132765,0.063928194,0.07296415,0.0593126,0.13207851,0.6331693,0.24475807,0.1302785724401474,cell_7702,Blood progenitors 1,1.1606334,13.721083
188,Myo1b,0.0,0.054229528,0.06689807,0.04760456,0.13379614,0.6292206,0.24433061,0.1302785724401474,cell_7715,Blood progenitors 2,2.0349545,14.858228
189,Myo1b,0.012605536,0.10412172,0.07300097,0.095271215,0.12883103,0.63782775,0.24722187,0.1302785724401474,cell_7734,Blood progenitors 1,1.124958,13.512141
190,Myo1b,0.004490205,0.04374978,0.070140876,0.039831225,0.13412732,0.6293642,0.24372879,0.1302785724401474,cell_7739,Blood progenitors 2,2.952886,15.425213
191,Myo1b,0.021406233,0.076403685,0.07949573,0.07386457,0.12984334,0.6383347,0.24530973,0.1302785724401474,cell_7749,Blood progenitors 2,3.1538572,15.261614
192,Myo1b,0.01948668,0.081014745,0.07815166,0.07728689,0.12976564,0.63816357,0.24552804,0.1302785724401474,cell_7758,Blood progenitors 1,1.9328777,14.319466
193,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_7760,Blood progenitors 2,6.3466673,14.88837
194,Myo1b,0.024405899,0.09079646,0.080757596,0.08744814,0.12834932,0.6410712,0.24607301,0.1302785724401474,cell_7761,Haematoendothelial progenitors,-2.6978893,10.959797
195,Myo1b,0.028199755,0.16436513,0.08028463,0.15277873,0.1224273,0.6474363,0.25206286,0.1302785724401474,cell_7784,Haematoendothelial progenitors,0.045699667,13.089743
196,Myo1b,0.029972896,0.11105168,0.0835092,0.10697285,0.1263834,0.64427495,0.24734831,0.1302785724401474,cell_7790,Blood progenitors 1,0.98959005,13.382991
197,Myo1b,0.076505736,0.17824739,0.10915572,0.18128316,0.11619106,0.6651931,0.25144568,0.1302785724401474,cell_7799,Haematoendothelial progenitors,-1.2327421,10.122857
198,Myo1b,0.010101486,0.008226188,0.074901685,0.010397589,0.13593504,0.62709904,0.24213278,0.1302785724401474,cell_7813,Blood progenitors 2,4.455741,14.790623
199,Myo1b,0.012217422,0.030933548,0.07547414,0.031024147,0.13421394,0.6302888,0.24307927,0.1302785724401474,cell_7820,Blood progenitors 2,3.9000852,15.105874
200,Myo1b,0.010118488,0.06788327,0.0727928,0.06277585,0.13176101,0.6337304,0.24493863,0.1302785724401474,cell_7821,Blood progenitors 2,2.3341286,15.169231
201,Myo1b,0.021710694,0.08009028,0.079567134,0.07719284,0.12958,0.6387229,0.24549775,0.1302785724401474,cell_7833,Blood progenitors 1,1.5304288,14.217091
202,Myo1b,0.04715814,0.27479047,0.08729464,0.2539525,0.11130476,0.65803605,0.26459306,0.1302785724401474,cell_7841,Haematoendothelial progenitors,-2.1211889,11.487051
203,Myo1b,0.0,0.022514343,0.06808554,0.019779552,0.13617107,0.62533987,0.24293774,0.1302785724401474,cell_7891,Blood progenitors 2,4.59286,15.217254
204,Myo1b,0.0,0.09157285,0.0653965,0.08028693,0.130793,0.6337309,0.24649061,0.1302785724401474,cell_7909,Blood progenitors 1,0.9481924,13.556619
205,Myo1b,0.023874009,0.059493944,0.08172855,0.059825353,0.13091408,0.636885,0.24443126,0.1302785724401474,cell_7911,Blood progenitors 2,1.7385556,14.486758
206,Myo1b,0.0,0.024486344,0.06801322,0.02151096,0.13602644,0.62558126,0.2430239,0.1302785724401474,cell_7922,Blood progenitors 2,4.0742927,15.213817
207,Myo1b,0.019287124,0.1361032,0.07587656,0.12531093,0.12557594,0.6427648,0.24967532,0.1302785724401474,cell_7931,Blood progenitors 1,0.71423596,14.0946045
208,Myo1b,0.0035485574,0.040887717,0.06959794,0.037023216,0.13433085,0.62901264,0.24362059,0.1302785724401474,cell_7935,Blood progenitors 2,3.698628,15.351789
209,Myo1b,0.0096971765,0.10866353,0.07095775,0.09830028,0.12870322,0.63751274,0.24763204,0.1302785724401474,cell_7941,Blood progenitors 1,0.85991436,13.6775465
210,Myo1b,0.0,0.011032674,0.068469904,0.009695337,0.13693981,0.62403935,0.24243207,0.1302785724401474,cell_7945,Blood progenitors 2,4.3420453,14.880186
211,Myo1b,0.0,0.012940181,0.068405926,0.01137108,0.13681185,0.6242557,0.24251619,0.1302785724401474,cell_7948,Blood progenitors 2,5.0339513,14.345892
212,Myo1b,0.10932961,0.22283593,0.12693967,0.23156628,0.10939774,0.6784769,0.25452325,0.1302785724401474,cell_7950,Haematoendothelial progenitors,-2.0887055,12.12001
213,Myo1b,0.0,0.054058984,0.06690477,0.047455266,0.13380954,0.62921005,0.24431531,0.1302785724401474,cell_7963,Blood progenitors 2,1.9917198,14.723757
214,Myo1b,0.0087509835,0.02705738,0.0734172,0.026521493,0.13483505,0.62879896,0.24297933,0.1302785724401474,cell_7976,Blood progenitors 2,2.6775336,15.126094
215,Myo1b,0.008361204,0.027592035,0.07315846,0.026867924,0.13485132,0.6287162,0.24300657,0.1302785724401474,cell_7980,Blood progenitors 2,2.6862445,15.055443
216,Myo1b,0.0,0.04694632,0.06717572,0.04121908,0.13435145,0.62829626,0.24399094,0.1302785724401474,cell_7986,Blood progenitors 2,2.8802018,15.172369
217,Myo1b,0.009011838,0.0,0.07449306,0.0028198257,0.1366021,0.6258048,0.24180895,0.1302785724401474,cell_7987,Blood progenitors 2,5.58945,14.806514
218,Myo1b,0.04114946,0.17945945,0.08762274,0.17019732,0.119819656,0.6530608,0.25296715,0.1302785724401474,cell_7997,Haematoendothelial progenitors,-0.08702893,12.652145
219,Myo1b,0.016543038,0.12961231,0.07439284,0.118759155,0.12630898,0.6413198,0.24932577,0.1302785724401474,cell_8000,Blood progenitors 1,0.3293549,13.163727
220,Myo1b,0.00464684,0.033964008,0.070557065,0.031291813,0.1347407,0.62843627,0.24333501,0.1302785724401474,cell_8006,Blood progenitors 2,3.3103805,15.2044735
221,Myo1b,0.064098835,0.22136214,0.099870235,0.2142241,0.11403918,0.6629821,0.25646865,0.1302785724401474,cell_8041,Haematoendothelial progenitors,-1.6093899,10.443001
222,Myo1b,0.012303147,0.080075115,0.07373229,0.074153274,0.13067828,0.6356102,0.24556558,0.1302785724401474,cell_8048,Blood progenitors 1,1.095175,13.962837
223,Myo1b,0.083764285,0.24029419,0.110983424,0.23741244,0.110588044,0.67033064,0.2576561,0.1302785724401474,cell_8049,Haematoendothelial progenitors,-1.3763975,11.594947
224,Myo1b,0.07737563,0.18117213,0.10943989,0.18413916,0.11567134,0.66613764,0.25174263,0.1302785724401474,cell_8054,Haematoendothelial progenitors,-1.1393292,12.166344
225,Myo1b,0.039078668,0.14133662,0.08791306,0.13639915,0.12306414,0.64985204,0.24954823,0.1302785724401474,cell_8063,Blood progenitors 1,-0.063837476,13.86858
226,Myo1b,0.009140638,0.031184465,0.073520996,0.03027012,0.13451393,0.6294115,0.24313101,0.1302785724401474,cell_8070,Blood progenitors 2,2.4593594,14.664959
227,Myo1b,0.017215755,0.11338154,0.07543163,0.10483745,0.12745659,0.6403924,0.24795061,0.1302785724401474,cell_8080,Blood progenitors 1,0.52444154,13.458366
228,Myo1b,0.044900596,0.13569951,0.09176848,0.13342665,0.12296975,0.65108216,0.24893019,0.1302785724401474,cell_8088,Haematoendothelial progenitors,-0.42457822,12.758188
229,Myo1b,0.03748022,0.12202849,0.087640345,0.119043104,0.12461062,0.6480852,0.2479843,0.1302785724401474,cell_8091,Blood progenitors 1,0.03908318,12.612558
230,Myo1b,0.07358647,0.21614107,0.10582021,0.21303919,0.113476925,0.66601163,0.25544986,0.1302785724401474,cell_8107,Haematoendothelial progenitors,-1.2552093,11.831529
231,Myo1b,0.015548728,0.048203573,0.076879546,0.04725146,0.132512,0.63351566,0.24385306,0.1302785724401474,cell_8127,Blood progenitors 2,2.449098,14.979673
232,Myo1b,0.026042148,0.15752833,0.079177834,0.14613926,0.123109,0.64655286,0.25148326,0.1302785724401474,cell_8139,Haematoendothelial progenitors,-2.162956,10.711223
233,Myo1b,0.0,0.05493931,0.066858076,0.048226267,0.13371615,0.62935394,0.24438037,0.1302785724401474,cell_8142,Blood progenitors 2,2.1572087,15.036041
234,Myo1b,0.00914086,0.062537044,0.072383314,0.057777844,0.13226889,0.63276076,0.24469297,0.1302785724401474,cell_8151,Blood progenitors 2,2.046143,14.691946
235,Myo1b,0.022088964,0.1444013,0.07721928,0.13344312,0.124498546,0.64457184,0.25037366,0.1302785724401474,cell_8155,Blood progenitors 1,0.2809596,13.42517
236,Myo1b,0.008042996,0.0141897425,0.07340411,0.014991721,0.1357662,0.62712544,0.24242927,0.1302785724401474,cell_8162,Blood progenitors 2,3.8875806,14.784065
237,Myo1b,0.008171177,0.03025872,0.07294216,0.029150113,0.13468142,0.6289745,0.24312577,0.1302785724401474,cell_8185,Blood progenitors 2,2.5107038,15.088541
238,Myo1b,0.043303855,0.10571344,0.09209064,0.10669293,0.1256117,0.64747435,0.24669667,0.1302785724401474,cell_8187,Haematoendothelial progenitors,0.13868634,12.905477
239,Myo1b,0.017245423,0.06305224,0.0774026,0.06081959,0.13127457,0.6355435,0.2446466,0.1302785724401474,cell_8191,Blood progenitors 2,2.362162,14.824517
240,Myo1b,0.01693849,0.12250024,0.07497473,0.112702794,0.12692744,0.6408451,0.24856968,0.1302785724401474,cell_8203,Blood progenitors 1,0.8760163,14.30227
241,Myo1b,0.0,0.081462346,0.06581498,0.07145244,0.13162996,0.6327067,0.24575546,0.1302785724401474,cell_8205,Blood progenitors 2,2.5607154,15.101036
242,Myo1b,0.027640594,0.09829886,0.08250365,0.095069274,0.12749235,0.6427595,0.24644665,0.1302785724401474,cell_8216,Blood progenitors 1,1.2611665,13.811605
243,Myo1b,0.0014052165,0.0632044,0.06748686,0.055910837,0.13304919,0.6304432,0.2448095,0.1302785724401474,cell_8218,Blood progenitors 2,2.3044572,14.978192
244,Myo1b,0.008099325,0.02757667,0.07298724,0.026771905,0.13486765,0.62867117,0.2430077,0.1302785724401474,cell_8221,Blood progenitors 2,4.6874394,14.381814
245,Myo1b,0.005913092,0.0058268826,0.07235725,0.0069706566,0.13658656,0.6254338,0.24210191,0.1302785724401474,cell_8226,Blood progenitors 2,4.9960575,15.251795
246,Myo1b,0.07560619,0.13348734,0.11092538,0.14177409,0.120400436,0.6581744,0.24862719,0.1302785724401474,cell_8228,Haematoendothelial progenitors,-0.70557815,11.802159
247,Myo1b,0.0,0.019977264,0.06816774,0.017551806,0.13633548,0.6250725,0.24282186,0.1302785724401474,cell_8235,Blood progenitors 2,3.921148,15.075614
248,Myo1b,0.0,0.024971057,0.06799972,0.021936577,0.13599944,0.6256238,0.24303985,0.1302785724401474,cell_8239,Blood progenitors 2,2.7165694,14.833721
249,Myo1b,0.038413752,0.1355769,0.08770931,0.13116433,0.12353396,0.6493209,0.24906893,0.1302785724401474,cell_8266,Haematoendothelial progenitors,-0.30067128,12.268591
250,Myo1b,0.0,0.0060027246,0.06863761,0.005275759,0.13727522,0.62347245,0.24221186,0.1302785724401474,cell_8295,Blood progenitors 2,2.4549022,15.041742
251,Myo1b,0.0,0.08959853,0.065472,0.07856087,0.130944,0.6335079,0.24638043,0.1302785724401474,cell_8300,Blood progenitors 2,2.4516428,15.1103115
252,Myo1b,0.04502258,0.1232152,0.09221311,0.122590825,0.12367788,0.6507141,0.24790433,0.1302785724401474,cell_8303,Haematoendothelial progenitors,-0.29437983,12.417657
253,Myo1b,0.012191986,0.06011168,0.07439614,0.056623608,0.13213094,0.6334188,0.2445244,0.1302785724401474,cell_8310,Blood progenitors 2,2.5569599,14.785542
254,Myo1b,0.008524425,0.038959134,0.07284939,0.036902234,0.13402134,0.63011986,0.24346574,0.1302785724401474,cell_8351,Blood progenitors 2,3.6201673,14.912844
255,Myo1b,0.030901074,0.13843052,0.08295622,0.13115393,0.12410311,0.6469944,0.24955484,0.1302785724401474,cell_8354,Haematoendothelial progenitors,-0.0017709571,13.133278
256,Myo1b,0.11403795,0.22646499,0.12960176,0.23640063,0.10868373,0.6800904,0.25471848,0.1302785724401474,cell_8360,Haematoendothelial progenitors,-1.4408152,11.579654
257,Myo1b,0.034137663,0.119330004,0.08578591,0.11557213,0.12535787,0.6462471,0.2478598,0.1302785724401474,cell_8364,Haematoendothelial progenitors,-1.0387429,11.731173
258,Myo1b,0.0095402915,0.022179905,0.07406417,0.022486195,0.13504453,0.6285716,0.24275017,0.1302785724401474,cell_8382,Blood progenitors 2,4.105542,14.919408
259,Myo1b,0.010679161,0.045972165,0.07396488,0.043739505,0.1333144,0.6314143,0.24380618,0.1302785724401474,cell_8397,Blood progenitors 2,3.0458715,15.199091
260,Myo1b,0.08658322,0.21696721,0.113583155,0.21836269,0.112078674,0.6707859,0.25482124,0.1302785724401474,cell_8432,Haematoendothelial progenitors,-1.6558181,12.726002
261,Myo1b,0.03834703,0.088264294,0.089554,0.08977872,0.1271404,0.644808,0.2458255,0.1302785724401474,cell_8448,Blood progenitors 1,0.10993985,12.587541
262,Myo1b,0.020625979,0.10221182,0.0780258,0.09619766,0.1280111,0.6405247,0.2469359,0.1302785724401474,cell_8449,Blood progenitors 1,1.4862858,13.949449
263,Myo1b,0.014337262,0.078966744,0.07502852,0.07383543,0.13050444,0.6362393,0.24547747,0.1302785724401474,cell_8464,Blood progenitors 2,2.1347718,14.57209
264,Myo1b,0.009366352,0.05589269,0.072766736,0.05202476,0.13272153,0.6321294,0.2443363,0.1302785724401474,cell_8469,Blood progenitors 2,2.3742545,14.580891
265,Myo1b,0.0,0.019531205,0.0681822,0.017160077,0.1363644,0.62502164,0.24280411,0.1302785724401474,cell_8479,Blood progenitors 2,2.5239599,14.701846
266,Myo1b,0.005447451,0.07120438,0.06974925,0.06419814,0.13204929,0.63253343,0.24518418,0.1302785724401474,cell_8483,Blood progenitors 2,3.1232045,15.45479
267,Myo1b,0.017393192,0.12603907,0.07508656,0.11593284,0.1265427,0.64139915,0.2488788,0.1302785724401474,cell_8486,Blood progenitors 1,0.6963389,13.591244
268,Myo1b,0.06270935,0.21743298,0.09919797,0.21035463,0.11450843,0.66228044,0.25611517,0.1302785724401474,cell_8495,Haematoendothelial progenitors,-1.5956511,12.498621
269,Myo1b,0.01921678,0.040762074,0.07947433,0.04188598,0.13269025,0.63356906,0.24354371,0.1302785724401474,cell_8501,Blood progenitors 2,3.9343581,15.296868
270,Myo1b,0.0059646005,0.012528183,0.07216137,0.01287741,0.13612872,0.626225,0.24239166,0.1302785724401474,cell_8506,Blood progenitors 2,3.2435105,15.079383
271,Myo1b,0.0,0.032828502,0.06771914,0.028833892,0.13543828,0.6265298,0.24336235,0.1302785724401474,cell_8510,Blood progenitors 2,2.3117719,15.002661
272,Myo1b,0.015664669,0.16456269,0.07234905,0.14880148,0.123447895,0.64343095,0.25280076,0.1302785724401474,cell_8518,Blood progenitors 1,0.6242521,13.857756
273,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_8522,Blood progenitors 2,5.6086087,14.772994
274,Myo1b,0.00262046,0.044874173,0.06898414,0.04022619,0.13437426,0.62847435,0.2438564,0.1302785724401474,cell_8523,Blood progenitors 2,3.8369882,14.56454
275,Myo1b,0.0070636165,0.007631719,0.07301668,0.0089186905,0.13632816,0.6260301,0.24215952,0.1302785724401474,cell_8551,Blood progenitors 2,5.176247,15.195206
276,Myo1b,0.0,0.014497608,0.06835325,0.012739154,0.1367065,0.6244338,0.24258542,0.1302785724401474,cell_8561,Blood progenitors 2,2.6110427,15.357708
277,Myo1b,0.008530991,0.0065590115,0.0739743,0.008436882,0.13623025,0.6263792,0.24209371,0.1302785724401474,cell_8564,Blood progenitors 2,4.8216558,14.539958
278,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_8567,Blood progenitors 2,5.7409534,14.872741
279,Myo1b,0.037921194,0.17120486,0.08593818,0.16197632,0.12075189,0.65182334,0.2521833,0.1302785724401474,cell_8569,Haematoendothelial progenitors,-0.2577787,13.874993
280,Myo1b,0.008988295,0.060498312,0.07238194,0.055941552,0.1324713,0.63237697,0.24459377,0.1302785724401474,cell_8575,Blood progenitors 2,3.50028,15.33067
281,Myo1b,0.0,0.048398174,0.06714466,0.04249266,0.13428932,0.62838066,0.24403863,0.1302785724401474,cell_8587,Blood progenitors 2,3.0419211,14.809387
282,Myo1b,0.047034677,0.15528503,0.09221251,0.15120764,0.12110157,0.65368575,0.2505115,0.1302785724401474,cell_8589,Blood progenitors 1,0.19694863,12.573892
